track_id,lon,lat,speed,time
128,23.733438,37.991357,0.0,1970-01-01 00:05:31.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:32.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:33.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:34.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:35.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:36.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:37.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:38.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:39.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:40.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:41.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:42.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:43.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:44.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:45.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:46.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:47.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:48.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:49.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:50.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:51.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:52.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:53.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:54.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:55.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:56.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:57.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:58.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:59.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:00.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:01.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:02.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:03.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:04.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:05.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:06.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:07.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:08.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:09.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:10.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:11.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:12.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:13.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:14.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:15.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:16.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:17.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:18.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:19.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:20.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:21.000
128,23.733438,37.991357,0.0,1970-01-01 00:06:22.000
128,23.733438,37.991357,0.0013,1970-01-01 00:06:23.000
128,23.733438,37.991357,1.9993,1970-01-01 00:06:24.000
128,23.733457,37.991354,9.4172,1970-01-01 00:06:25.000
128,23.733492,37.991349,13.0765,1970-01-01 00:06:26.000
128,23.733539,37.991341,17.1261,1970-01-01 00:06:27.000
128,23.733596,37.991332,19.5759,1970-01-01 00:06:28.000
128,23.733658,37.991324,19.2856,1970-01-01 00:06:29.000
128,23.733715,37.991315,17.642,1970-01-01 00:06:30.000
128,23.73377,37.991306,18.7012,1970-01-01 00:06:31.000
128,23.733831,37.99129600000001,20.5814,1970-01-01 00:06:32.000
128,23.733895,37.991286,20.2266,1970-01-01 00:06:33.000
128,23.733957,37.991276,19.1686,1970-01-01 00:06:34.000
128,23.734014,37.991267,17.9537,1970-01-01 00:06:35.000
128,23.734067,37.991258,16.3994,1970-01-01 00:06:36.000
128,23.734116,37.99125,14.9733,1970-01-01 00:06:37.000
128,23.734162,37.991243,14.4597,1970-01-01 00:06:38.000
128,23.7342,37.991237,8.5941,1970-01-01 00:06:39.000
128,23.734212,37.991235,0.9419,1970-01-01 00:06:40.000
128,23.734212,37.991235,0.0035,1970-01-01 00:06:41.000
128,23.734212,37.991235,0.0,1970-01-01 00:06:42.000
128,23.734212,37.991235,0.0,1970-01-01 00:06:43.000
128,23.734212,37.991235,0.0,1970-01-01 00:06:44.000
128,23.734212,37.991235,0.0016,1970-01-01 00:06:45.000
128,23.734213,37.991235,0.8992,1970-01-01 00:06:46.000
128,23.734215,37.99123400000001,0.1697,1970-01-01 00:06:47.000
